user,total_emails_sent,total_files_accessed,total_logon_sessions,total_usb_activities,user_employee_full_name,user_unique_identifier,personality_trait_openness,personality_trait_conscientiousness,personality_trait_extraversion,personality_trait_agreeableness,personality_trait_neuroticism,anomaly_score,isolation_forest_threat_label
GHG0667,0.0,0.0,311.0,0.0,Giacomo Hamilton Giles,GHG0667,48,23,41,39,32,0.12559362835063564,0
GHH0288,336.0,0.0,0.0,0.0,Genevieve Hyacinth Head,GHH0288,12,36,40,36,30,0.11964180027760862,0
GHL0460,217.0,0.0,0.0,0.0,Geoffrey Harlan Lara,GHL0460,21,37,24,17,35,0.13605860023241817,0
GHS0949,0.0,0.0,690.0,0.0,Georgia Hope Shaffer,GHS0949,35,16,22,30,40,0.13592177057297644,0
GHW0944,0.0,0.0,690.0,0.0,Geoffrey Hamish Wise,GHW0944,25,17,23,15,28,0.1584463620362157,0
GIM1000,0.0,0.0,690.0,0.0,Griffin Ishmael Moore,GIM1000,17,18,37,37,24,0.12791299268266454,0
GJD0298,339.0,0.0,0.0,0.0,Grady Jordan Duran,GJD0298,43,39,12,40,27,0.14445993480097236,0
GJT0386,2998.0,0.0,0.0,0.0,Geoffrey Jin Tucker,GJT0386,24,13,49,34,26,0.07662607520575937,0
GJW0111,0.0,0.0,690.0,0.0,Gisela Jeanette Watkins,GJW0111,33,42,42,20,36,0.14905098045411164,0
GKC0892,0.0,0.0,690.0,0.0,George Kaseem Cline,GKC0892,21,14,47,17,23,0.10653204187307669,0
GKH0643,0.0,0.0,690.0,0.0,Gay Kylynn Holden,GKH0643,39,41,39,44,34,0.1538306208505446,0
GKO0078,6000.0,0.0,0.0,0.0,Gage Kaden Odonnell,GKO0078,44,46,21,24,29,0.07312793094055098,0
GKY0171,0.0,8922.0,962.0,5856.0,Gisela Kelsie Yates,GKY0171,20,22,40,29,30,-0.051609597552342956,1
GLH0154,0.0,519.0,1213.0,289.0,Glenna Leah Holman,GLH0154,40,35,21,48,31,0.08511682808839083,0
GLP0163,0.0,0.0,524.0,0.0,Guy Lev Parrish,GLP0163,35,27,25,20,26,0.16686336618968606,0
GLR0975,3687.0,0.0,0.0,0.0,Garrison Levi Rollins,GLR0975,33,44,26,24,24,0.134570630569957,0
GLW0148,0.0,0.0,690.0,0.0,Geraldine Linda Warner,GLW0148,41,36,40,14,33,0.15724771718958375,0
GLW0278,0.0,1069.0,1001.0,2014.0,Ginger Lana Watts,GLW0278,16,15,33,18,39,0.019529455304930554,0
GMF0738,5036.0,0.0,0.0,0.0,Gray Mason Fulton,GMF0738,30,40,45,20,18,0.04944763086737902,0
GMP0832,0.0,0.0,690.0,0.0,Georgia Madison Preston,GMP0832,37,32,24,24,34,0.1790456093273446,0
GND0780,0.0,0.0,1204.0,0.0,Graham Neville Davis,GND0780,15,10,18,40,14,0.02519471756019309,0
GNG0386,0.0,0.0,872.0,0.0,Garrett Nehru Gordon,GNG0386,30,15,23,26,27,0.1542357194093688,0
GNS0178,2947.0,0.0,0.0,0.0,Garrett Nicholas Solomon,GNS0178,30,17,42,26,33,0.1277169759268139,0
GNY0144,0.0,0.0,1155.0,0.0,Gloria Naida Young,GNY0144,31,41,23,19,25,0.14565928753470236,0
GNZ0953,334.0,0.0,0.0,0.0,Graiden Nehru Zimmerman,GNZ0953,26,18,26,36,29,0.1467274293679739,0
GOK0238,2104.0,0.0,0.0,0.0,Garrett Omar Kelly,GOK0238,33,43,27,40,33,0.1479205053523862,0
GQF0659,1002.0,0.0,0.0,0.0,Gisela Quintessa Fischer,GQF0659,40,16,30,29,28,0.16006940612394815,0
GQG0464,0.0,0.0,690.0,0.0,Guy Quamar Griffin,GQG0464,35,28,20,12,36,0.14417387119958164,0
GQP0743,4978.0,0.0,0.0,0.0,Gil Quincy Potter,GQP0743,47,39,19,39,25,0.10191792374969894,0
GRB0058,0.0,0.0,930.0,0.0,Genevieve Rhoda Barber,GRB0058,24,19,30,22,31,0.1577076345936368,0
GRC0025,0.0,0.0,690.0,0.0,George Rahim Cross,GRC0025,33,24,39,40,24,0.1525307285838256,0
GRC0145,3624.0,0.0,0.0,0.0,Gay Ria Cantu,GRC0145,30,43,24,46,27,0.12416100073888936,0
GRM0263,0.0,0.0,1005.0,0.0,Giacomo Russell Moreno,GRM0263,22,10,16,38,25,0.09871164305395264,0
GRM0868,5078.0,0.0,0.0,0.0,Gail Rhiannon Mcconnell,GRM0868,21,25,20,13,28,0.08774512692044206,0
GSB0575,0.0,0.0,690.0,0.0,Giselle Shellie Barnett,GSB0575,17,11,35,29,30,0.12689052298896725,0
GTC0331,0.0,0.0,690.0,0.0,Graiden Tanek Christensen,GTC0331,10,38,26,40,31,0.11751460671422415,0
GTD0116,4699.0,0.0,0.0,0.0,Grant Tyrone Doyle,GTD0116,43,19,45,20,31,0.09223341173569255,0
GTD0219,1262.0,0.0,0.0,0.0,Gareth Thomas Dickson,GTD0219,40,40,19,30,33,0.16392941312782006,0
GTD0898,1003.0,0.0,0.0,0.0,Guy Tad Daniel,GTD0898,23,23,39,15,29,0.1419311542763842,0
GTF0396,0.0,767.0,1078.0,720.0,George Tad Foster,GTF0396,39,38,18,50,26,0.06006317969038266,0
GVC0621,0.0,0.0,81.0,0.0,Grace Victoria Cummings,GVC0621,47,41,21,21,26,0.14450453481924197,0
GVR0785,0.0,0.0,690.0,0.0,Germane Vielka Rivas,GVR0785,41,41,27,29,31,0.17818695010335212,0
GWC0187,0.0,0.0,690.0,0.0,Gretchen Wendy Cleveland,GWC0187,39,40,25,20,40,0.14526475599991673,0
GWG0024,0.0,0.0,961.0,0.0,Gil Walker Gaines,GWG0024,41,29,38,42,27,0.15320678468700522,0
GZB0469,334.0,0.0,0.0,0.0,George Zachery Burch,GZB0469,46,39,22,45,28,0.14533213757562552,0
GZC0735,5847.0,0.0,0.0,0.0,Guy Zeus Chandler,GZC0735,44,16,15,27,25,0.061866859004436,0
HAC0282,2989.0,0.0,0.0,0.0,Hakeem Arden Curry,HAC0282,37,32,38,12,28,0.12623466740039718,0
HAC0651,0.0,0.0,178.0,0.0,Halee Autumn Craft,HAC0651,30,40,39,23,27,0.15319081003348933,0
HAD0246,4820.0,0.0,0.0,0.0,Holmes Arden Day,HAD0246,44,39,32,45,38,0.07617485620152015,0
HAH0248,2985.0,0.0,0.0,0.0,Hector Abraham Hayes,HAH0248,33,43,22,18,29,0.1519077525908169,0
HAH0760,998.0,0.0,0.0,0.0,Hilda Alice Hahn,HAH0760,34,17,22,37,30,0.159841655196507,0
HAJ0975,0.0,0.0,955.0,0.0,Hedwig Angelica Jacobs,HAJ0975,39,34,16,22,25,0.15712696848881724,0
HAM0510,0.0,534.0,904.0,6917.0,Harrison Alec Mccormick,HAM0510,25,13,10,30,38,-0.052539210040482454,1
HAM0985,3050.0,0.0,0.0,0.0,Hillary Ainsley Mccormick,HAM0985,20,17,29,16,20,0.07012548900649429,0
HAP0201,0.0,0.0,690.0,0.0,Hadassah Alma Prince,HAP0201,39,34,20,43,32,0.17473831834354214,0
HAS0258,0.0,0.0,1063.0,0.0,Helen Angela Shepard,HAS0258,41,39,38,44,21,0.10109976062874648,0
HAV0121,3056.0,0.0,0.0,0.0,Hu Akeem Vincent,HAV0121,46,43,38,37,27,0.13058525324684284,0
HBB0056,2989.0,0.0,0.0,0.0,Hayden Bernard Benson,HBB0056,37,33,30,21,27,0.15924478653093177,0
HBB0719,0.0,0.0,752.0,0.0,Helen Brooke Buchanan,HBB0719,47,34,15,15,28,0.14014999261759248,0
HBC0672,0.0,0.0,690.0,0.0,Hall Bruce Copeland,HBC0672,41,24,30,15,24,0.15455413960933195,0
HBO0413,2840.0,0.0,0.0,0.0,Harper Basil Obrien,HBO0413,41,35,18,15,18,0.09255254067813384,0
HCC0344,1000.0,0.0,0.0,0.0,Hayley Carolyn Cunningham,HCC0344,25,11,41,26,22,0.08674681056158845,0
HCE0726,0.0,0.0,532.0,0.0,Hakeem Cullen Ellis,HCE0726,42,17,33,25,28,0.15890916229335433,0
HCF0334,0.0,0.0,844.0,0.0,Hedwig Casey Farmer,HCF0334,23,41,33,20,33,0.16255450123059983,0
HCH0203,0.0,2044.0,1646.0,1884.0,Hall Curran Hood,HCH0203,22,46,30,42,32,-0.013020583819560283,1
HCH0753,0.0,0.0,690.0,0.0,Hiram Charles Hurley,HCH0753,36,21,45,44,20,0.09472417244977999,0
HCH0981,0.0,0.0,690.0,0.0,Holmes Castor Hanson,HCH0981,14,42,34,21,18,0.08300504891509691,0
HCL0113,3039.0,0.0,0.0,0.0,Hyacinth Clare Lindsay,HCL0113,43,22,40,39,34,0.13639089279991778,0
HCL0651,1017.0,0.0,0.0,0.0,Heather Cynthia Leonard,HCL0651,21,19,44,36,33,0.12189385291466187,0
HCM0267,3021.0,0.0,0.0,0.0,Hall Colorado Morin,HCM0267,36,45,39,20,32,0.14344847288682172,0
HCS0003,9097.0,0.0,0.0,0.0,Halla Cathleen Simmons,HCS0003,35,28,14,15,30,0.03950250779827991,0
HCS0965,0.0,0.0,690.0,0.0,Howard Connor Sutton,HCS0965,19,40,19,37,32,0.1534527083363157,0
HCV0478,5036.0,0.0,0.0,0.0,Harper Clark Vazquez,HCV0478,46,36,18,12,24,0.06481692548699869,0
HCW0419,3054.0,0.0,0.0,0.0,Hermione Casey Witt,HCW0419,40,21,35,34,35,0.13622428054112645,0
HDD0789,4727.0,0.0,0.0,0.0,Hashim Damon Dudley,HDD0789,44,39,30,10,29,0.0883761780358171,0
HDD0806,4143.0,0.0,0.0,0.0,Hedwig Dai Duffy,HDD0806,47,28,36,19,38,0.0904504141067744,0
HDE0756,0.0,0.0,690.0,0.0,Hector Davis Ellison,HDE0756,16,42,12,20,32,0.11832667445600081,0
HDH0928,3043.0,0.0,0.0,0.0,Hashim Damon Hebert,HDH0928,40,36,20,40,26,0.1590876337853256,0
HDJ0446,337.0,0.0,0.0,0.0,Hope Dawn Jensen,HDJ0446,18,17,45,27,35,0.11269643787926148,0
HDL0748,5016.0,0.0,0.0,0.0,Hedy Delilah Lopez,HDL0748,25,13,46,41,25,0.051936274862796505,0
HDR0897,0.0,0.0,690.0,0.0,Hu Duncan Rojas,HDR0897,37,27,41,35,39,0.1395423076062603,0
HDS0367,3626.0,0.0,0.0,0.0,Hayes Drake Stephenson,HDS0367,50,42,16,30,19,0.06560921948593212,0
HDW0495,0.0,0.0,690.0,0.0,Hamilton Donovan Waller,HDW0495,37,43,10,42,36,0.126324868943412,0
HFB0347,767.0,0.0,0.0,0.0,Heather Fredericka Baird,HFB0347,34,20,30,30,27,0.16656273687422957,0
HFF0415,0.0,0.0,690.0,0.0,Holmes Francis Foley,HFF0415,34,36,19,44,26,0.16779599705599219,0
HFJ0238,0.0,0.0,950.0,0.0,Hilda Freya Jacobson,HFJ0238,23,22,40,39,35,0.13611153723406377,0
HFP0394,0.0,0.0,956.0,0.0,Hunter Flynn Pope,HFP0394,25,41,45,36,36,0.11476508168080357,0
HGG0240,3021.0,0.0,0.0,0.0,Hedda Grace Gordon,HGG0240,20,26,24,36,31,0.12759503177344983,0
HGH0595,336.0,0.0,0.0,0.0,Hanae Gay Hogan,HGH0595,41,14,22,39,29,0.15516365815833716,0
HGN0287,3371.0,0.0,0.0,0.0,Halla Germaine Nolan,HGN0287,45,30,18,18,27,0.13436694723350212,0
HHB0090,0.0,0.0,984.0,0.0,Harper Herrod Baldwin,HHB0090,12,13,24,25,31,0.09630437169024064,0
HHB0156,0.0,0.0,690.0,0.0,Hakeem Herman Buck,HHB0156,18,30,25,29,22,0.1271540359050488,0
HHL0126,0.0,0.0,734.0,0.0,Hyacinth Hanae Leonard,HHL0126,40,37,28,39,30,0.17317342164008243,0
HIA0414,3007.0,0.0,0.0,0.0,Herman Ian Abbott,HIA0414,38,39,39,18,31,0.15362258866292544,0
HIW0536,4713.0,0.0,0.0,0.0,Honorato Ivan Wall,HIW0536,39,50,25,24,20,0.06355927529990668,0
HJA0018,3712.0,0.0,0.0,0.0,Honorato Joseph Adkins,HJA0018,39,43,47,37,32,0.1058090709107693,0
HJB0742,3494.0,0.0,0.0,0.0,Harlan Jason Benjamin,HJB0742,41,40,16,21,30,0.15107401339291637,0
HJC0591,0.0,0.0,690.0,0.0,Howard Jonathan Contreras,HJC0591,35,27,17,38,33,0.1666733177162419,0
HJK0496,0.0,0.0,690.0,0.0,Hector Jonah Kim,HJK0496,44,17,20,34,37,0.139084915465695,0
HJM0337,0.0,0.0,690.0,0.0,Haviva Jada Molina,HJM0337,33,34,18,17,25,0.17226757641167328,0
HJS0072,216.0,0.0,0.0,0.0,Honorato John Sloan,HJS0072,44,42,19,19,31,0.16432460579782604,0
HJV0721,0.0,0.0,690.0,0.0,Hiram Jasper Velez,HJV0721,21,37,23,34,26,0.16008161971383583,0
HKB0418,2922.0,0.0,0.0,0.0,Halee Kim Burnett,HKB0418,50,18,13,26,27,0.08371363053026759,0
HKF0831,336.0,0.0,0.0,0.0,Hiroko Kiona Faulkner,HKF0831,23,42,49,21,24,0.09720619358706106,0
HKH0136,0.0,0.0,642.0,0.0,Hanae Kiayada Holder,HKH0136,24,39,18,22,24,0.1658769692755067,0
HKH0249,0.0,0.0,458.0,0.0,Hamish Keith Hart,HKH0249,48,17,13,41,31,0.09865880445252062,0
HKI0171,4971.0,0.0,0.0,0.0,Halla Kendall Irwin,HKI0171,31,17,30,45,27,0.09540299220976955,0
HKK0961,0.0,401.0,704.0,5922.0,Honorato Kennedy Knox,HKK0961,20,16,16,30,31,-0.008132456273487354,1
HKP0055,0.0,0.0,690.0,0.0,Hammett Keegan Powell,HKP0055,19,39,20,38,36,0.13880605828821013,0
HKR0628,4998.0,0.0,0.0,0.0,Halee Keiko Rhodes,HKR0628,21,16,17,16,25,0.09627509403842505,0
HKW0211,0.0,0.0,4676.0,0.0,Hashim Kasper Woodard,HKW0211,10,24,24,27,30,0.031221064139004162,0
HLH0512,1425.0,0.0,0.0,0.0,Hadassah Leah Harris,HLH0512,15,42,36,22,32,0.120147690307491,0
HLM0933,3050.0,0.0,0.0,0.0,Hadley Leandra May,HLM0933,36,24,23,43,30,0.13989445526399086,0
HLP0506,0.0,0.0,690.0,0.0,Herrod Len Parker,HLP0506,38,15,21,30,31,0.16534602193099351,0
HMD0974,0.0,0.0,716.0,0.0,Hector Martin Daugherty,HMD0974,16,20,23,19,36,0.12694156424676573,0
HML0159,0.0,0.0,690.0,0.0,Hanna Miranda Lindsay,HML0159,48,23,46,14,30,0.10849913853621412,0
HMM0108,540.0,0.0,0.0,0.0,Hakeem Mason Mccall,HMM0108,33,41,17,43,25,0.1602701778220364,0
HMR0409,0.0,1541.0,1189.0,1313.0,Hilda Madonna Rodgers,HMR0409,43,37,17,40,31,0.04952624698317676,0
HMW0274,0.0,0.0,540.0,0.0,Halee Morgan Wilkins,HMW0274,41,41,26,40,33,0.15953913965384908,0
HMW0713,335.0,0.0,0.0,0.0,Heidi Mia Wilson,HMW0713,38,24,40,36,28,0.17303547070419117,0
HOB0994,2979.0,0.0,0.0,0.0,Harrison Oscar Burke,HOB0994,38,39,15,43,33,0.12990742129430138,0
HPH0075,7435.0,0.0,0.0,0.0,Harper Price Harris,HPH0075,40,42,48,25,28,0.026433794129950505,0
HPM0986,4697.0,0.0,0.0,0.0,Hasad Paki Mcfadden,HPM0986,41,36,38,23,24,0.11779350387255466,0
HPR0585,336.0,0.0,0.0,0.0,Hillary Piper Riddle,HPR0585,34,46,15,46,35,0.11680003882726386,0
HPS0247,0.0,244.0,1122.0,232.0,Hanna Priscilla Strickland,HPS0247,32,32,44,44,32,0.08762245463572088,0
HQC0608,0.0,7980.0,718.0,5428.0,Hermione Quynn Cross,HQC0608,42,17,43,15,28,-0.07456318287240682,1
HRA0239,0.0,0.0,690.0,0.0,Hope Remedios Andrews,HRA0239,40,41,14,14,30,0.14968493821917478,0
HRB0351,6750.0,0.0,0.0,0.0,Hadassah Riley Baker,HRB0351,19,12,43,42,36,-0.0013273888361234887,1
HRD0635,269.0,0.0,0.0,0.0,Hadley Rhona Dillon,HRD0635,24,35,18,32,24,0.14699847003383842,0
HRH0272,0.0,364.0,1006.0,245.0,Hammett Robert Herrera,HRH0272,47,19,14,40,30,0.07626682986663191,0
HRL0540,2988.0,0.0,0.0,0.0,Hedwig Regina Livingston,HRL0540,43,38,17,40,18,0.09496884946293699,0
HRL0797,0.0,0.0,188.0,0.0,Hanae Rhiannon Lindsey,HRL0797,37,39,17,17,22,0.14381457591635693,0
HRN0322,0.0,0.0,690.0,0.0,Haviva Riley Nelson,HRN0322,38,38,44,40,23,0.12878722493124356,0
HRW0550,3019.0,0.0,0.0,0.0,Howard Raphael Weiss,HRW0550,38,34,24,22,28,0.15876287491102103,0
HSB0196,5103.0,0.0,0.0,0.0,Hadley Sonya Bowen,HSB0196,44,13,43,30,33,0.07772847459121635,0
HSD0457,336.0,0.0,0.0,0.0,Hollee Shannon Dudley,HSD0457,38,19,20,42,27,0.1634633968603737,0
HSG0818,3038.0,0.0,0.0,0.0,Harrison Samuel Gonzales,HSG0818,18,19,48,36,31,0.07725322029529291,0
HSM0330,0.0,0.0,690.0,0.0,Herrod Stewart Monroe,HSM0330,43,20,17,22,35,0.1546640069275495,0
HSM0733,0.0,0.0,690.0,0.0,Honorato Salvador Morris,HSM0733,35,19,37,14,34,0.1582530583221694,0
HSP0290,338.0,0.0,0.0,0.0,Hakeem Stephen Peck,HSP0290,38,15,28,20,27,0.1658189349411573,0
HSS0018,0.0,0.0,721.0,0.0,Hiram Sawyer Sykes,HSS0018,30,18,15,39,25,0.1387958426683501,0
HSS0758,0.0,0.0,1111.0,0.0,Hunter Stephen Slater,HSS0758,37,45,19,24,34,0.14466559603593548,0
HTB0658,0.0,0.0,690.0,0.0,Holmes Troy Burnett,HTB0658,43,10,24,19,31,0.1310917055026437,0
HTF0641,1019.0,0.0,0.0,0.0,Hilel Tobias Flynn,HTF0641,38,24,18,22,28,0.1709261021545742,0
HTH0007,9116.0,0.0,0.0,0.0,Hyatt Trevor Hayes,HTH0007,37,38,41,20,36,0.04362509891878186,0
HTM0738,0.0,0.0,690.0,0.0,Hasad Tobias Mcconnell,HTM0738,20,17,24,18,31,0.1497626260284758,0
HTM0956,0.0,0.0,690.0,0.0,Hayes Tobias Mcdowell,HTM0956,24,49,38,19,32,0.14309483120529348,0
HTW0794,0.0,0.0,690.0,0.0,Halee Tallulah Wynn,HTW0794,34,30,23,20,34,0.17768408883186548,0
HVB0037,5454.0,0.0,0.0,0.0,Hollee Vanna Becker,HVB0037,17,42,41,44,26,0.03281884635854693,0
HVF0067,3058.0,0.0,0.0,0.0,Hector Vance Foster,HVF0067,44,35,22,43,41,0.10122672006219524,0
HWB0420,0.0,617.0,1201.0,711.0,Hakeem Walter Bond,HWB0420,46,44,16,42,29,0.039956975235085346,0
HWH0646,1014.0,0.0,0.0,0.0,Hadley Willa Hill,HWH0646,17,24,24,21,28,0.13634982513563598,0
HWM0342,1019.0,0.0,0.0,0.0,Hanae Wendy Meyer,HWM0342,45,44,41,39,34,0.13740814104194637,0
HWT0469,0.0,0.0,690.0,0.0,Hu William Tyson,HWT0469,39,35,50,44,33,0.10717744836556425,0
HWW0436,3331.0,0.0,0.0,0.0,Hayes William Wheeler,HWW0436,45,37,23,27,33,0.14175955286069775,0
HWY0038,1138.0,0.0,0.0,0.0,Howard Wing Yang,HWY0038,47,39,40,22,24,0.134975152015,0
HXL0968,211.0,0.0,0.0,0.0,Holly Xerxes Lara,HXL0968,45,21,35,40,34,0.15175779076574147,0
HYC0955,0.0,0.0,690.0,0.0,Hedy Yvette Cook,HYC0955,42,41,25,19,23,0.16097990872019086,0
IAB0194,0.0,319.0,1105.0,179.0,Ivan Allistair Bender,IAB0194,35,38,38,32,22,0.10247890735699428,0
IAF0204,0.0,0.0,960.0,0.0,Idona Amela Frederick,IAF0204,18,18,38,43,24,0.10176431766016891,0
IAF0828,0.0,0.0,690.0,0.0,Ingrid Alma Fields,IAF0828,37,42,39,40,27,0.16370532686660955,0
IAH0365,0.0,0.0,961.0,0.0,Ivan Avram Hanson,IAH0365,22,13,39,15,34,0.12895931354065793,0
IAK0372,0.0,0.0,690.0,0.0,India Aurelia Kirkland,IAK0372,40,42,37,17,20,0.13043521512644968,0
IAR0694,3481.0,0.0,0.0,0.0,Imani Aubrey Ray,IAR0694,12,17,44,40,34,0.0660521060411523,0
IAS0296,0.0,0.0,690.0,0.0,Ivory Ann Shelton,IAS0296,37,39,40,33,29,0.17290418990258744,0
IAS0626,0.0,407.0,1001.0,649.0,Ina Ainsley Stuart,IAS0626,33,43,21,30,31,0.1097146589824789,0
IAT0263,1762.0,0.0,0.0,0.0,Ivor Amir Tucker,IAT0263,28,23,30,30,27,0.1475880052877473,0
IBB0359,3631.0,0.0,0.0,0.0,Ira Brendan Ball,IBB0359,48,33,21,43,38,0.1029025658044655,0
IBB0696,333.0,0.0,0.0,0.0,Isadora Buffy Brewer,IBB0696,47,13,36,16,33,0.1178211207295839,0
IBC0664,0.0,0.0,690.0,0.0,Irene Beatrice Cotton,IBC0664,45,36,48,23,28,0.1363557881294032,0
IBM0671,3342.0,0.0,0.0,0.0,Ira Benjamin Mays,IBM0671,50,46,38,35,31,0.09706807323083111,0
IBP0883,996.0,0.0,0.0,0.0,Iona Brenda Payne,IBP0883,30,25,15,11,17,0.06760272734971884,0
IBS0766,0.0,2361.0,690.0,233.0,Ivan Beck Spencer,IBS0766,43,23,34,36,33,0.08184927916227475,0
IBS0836,359.0,0.0,0.0,0.0,Isadora Blaine Shepherd,IBS0836,10,44,50,38,27,0.043088448335065865,0
ICH0294,335.0,0.0,0.0,0.0,Idola Carly Haley,ICH0294,32,27,20,40,26,0.17202827976352703,0
ICP0596,0.0,0.0,969.0,0.0,Ivana Cecilia Patton,ICP0596,45,36,30,40,26,0.14187270500541116,0
ICS0956,244.0,0.0,0.0,0.0,Ivy Charissa Solis,ICS0956,22,20,18,35,26,0.15032721914914854,0
IDM0326,0.0,841.0,1291.0,1998.0,Imani Doris Meyer,IDM0326,41,35,45,38,27,0.011624429454809904,0
IDO0176,5026.0,0.0,0.0,0.0,Ira Dustin Oneill,IDO0176,34,39,40,24,26,0.1250494244370562,0
IEB0153,1806.0,0.0,0.0,0.0,Irma Eugenia Booker,IEB0153,44,25,39,24,36,0.14079076746173513,0
IHK0841,336.0,0.0,0.0,0.0,Ivor Herrod Kaufman,IHK0841,35,23,41,28,29,0.16538137627299665,0
IHS0045,0.0,0.0,1258.0,0.0,Ivy Hiroko Sears,IHS0045,37,36,21,30,38,0.11904982888342663,0
IHT0597,0.0,0.0,983.0,0.0,Isaiah Hyatt Talley,IHT0597,49,23,39,23,24,0.12679092799320096,0
IIA0092,2992.0,0.0,0.0,0.0,Ingrid Irene Atkins,IIA0092,39,30,42,14,27,0.12783728224242957,0
IIL0513,1329.0,0.0,0.0,0.0,Illana Isabelle Lamb,IIL0513,37,13,26,38,34,0.14425784756646326,0
IIS0810,0.0,0.0,690.0,0.0,Ivy Inez Sharpe,IIS0810,42,10,22,16,29,0.1281220769190115,0
IIW0249,3402.0,0.0,0.0,0.0,Igor Ishmael Ward,IIW0249,39,36,43,38,28,0.13740773989118543,0
IJM0139,337.0,0.0,0.0,0.0,Irene Jemima Meyers,IJM0139,45,17,15,30,35,0.1276054341642286,0
IJM0436,0.0,360.0,1117.0,1347.0,Ira Jared Mckenzie,IJM0436,37,36,21,38,24,0.08373492410812056,0
IJM0444,3000.0,0.0,0.0,0.0,Ian Jonas Morrow,IJM0444,36,35,39,35,26,0.14886818988196976,0
IJM0776,515.0,0.0,0.0,0.0,Indira Jocelyn Mack,IJM0776,41,35,19,41,32,0.1672230885245392,0
IJR0825,338.0,0.0,0.0,0.0,Ivor Jelani Robbins,IJR0825,38,42,39,46,32,0.14866779311834066,0
IJW0851,5041.0,0.0,0.0,0.0,Isadora Jael Waters,IJW0851,21,10,10,18,34,0.021194121309061842,0
IKP0472,481.0,0.0,0.0,0.0,Ivana Kaitlin Parsons,IKP0472,32,10,37,38,31,0.12856053451202526,0
IKR0401,2495.0,0.0,0.0,0.0,Ivor Kenneth Rollins,IKR0401,40,42,24,16,29,0.1403693897318395,0
IKT0755,0.0,0.0,690.0,0.0,India Karina Todd,IKT0755,38,14,50,19,39,0.09043254742922924,0
IKW0723,0.0,0.0,690.0,0.0,Ina Karyn Wilkerson,IKW0723,27,22,39,25,20,0.12167992402902977,0
ILB0480,0.0,0.0,672.0,0.0,Irma Liberty Burns,ILB0480,40,37,38,18,29,0.17804808869395633,0
ILC0838,338.0,0.0,0.0,0.0,Ivan Levi Craig,ILC0838,40,36,42,16,33,0.15111373916037857,0
ILH0958,337.0,0.0,0.0,0.0,Irene Lacota Huffman,ILH0958,28,17,20,19,24,0.15212749989125351,0
ILJ0526,1089.0,0.0,0.0,0.0,Idola Lana Jarvis,ILJ0526,33,50,23,46,25,0.11888456698128663,0
ILR0304,333.0,0.0,0.0,0.0,Ivory Leandra Rogers,ILR0304,20,22,18,46,30,0.12553001300201355,0
IMB0459,0.0,0.0,141.0,0.0,Ina Meredith Burnett,IMB0459,34,34,18,44,33,0.14888433004565982,0
IMB0481,5006.0,0.0,0.0,0.0,Isabelle Maggie Benjamin,IMB0481,19,41,38,43,38,0.05842718291292759,0
IMG0320,5032.0,0.0,0.0,0.0,Isabella Marah Graham,IMG0320,37,14,12,24,23,0.06563155026985412,0
IMP0530,1008.0,0.0,0.0,0.0,Irma Melanie Patrick,IMP0530,40,17,42,50,32,0.10509101455909897,0
IOT0332,0.0,0.0,690.0,0.0,Ivana Octavia Terrell,IOT0332,43,42,10,39,25,0.13921824073680628,0
IQW0294,0.0,0.0,468.0,0.0,Ima Quintessa Williams,IQW0294,16,21,43,24,27,0.12811927318669714,0
IRC0741,0.0,0.0,690.0,0.0,Illiana Raven Conner,IRC0741,35,44,25,20,37,0.1565089154629199,0
IRF0054,0.0,0.0,690.0,0.0,Iliana Ruth Foley,IRF0054,36,34,18,42,33,0.16885957973610005,0
IRF0104,0.0,0.0,690.0,0.0,Ira Rooney Franklin,IRF0104,14,43,18,36,31,0.13697802900339778,0
IRM0637,0.0,0.0,690.0,0.0,India Rinah Murphy,IRM0637,41,37,22,14,34,0.16430511496470002,0
IRM0931,4157.0,0.0,0.0,0.0,Ignatius Reese Morton,IRM0931,44,46,33,35,30,0.11699394372623367,0
IRT0491,5019.0,0.0,0.0,0.0,Iris Rhea Terrell,IRT0491,17,30,27,41,32,0.06991282355978834,0
IRW0197,0.0,0.0,690.0,0.0,Ignatius Randall Webster,IRW0197,44,41,35,42,27,0.16819614412490597,0
ISB0351,0.0,0.0,690.0,0.0,Ivana Sasha Blankenship,ISB0351,23,24,38,42,35,0.1361177668267115,0
ITG0649,0.0,0.0,690.0,0.0,Ivan Tanek Garrison,ITG0649,10,43,38,29,31,0.10943968031453255,0
IUB0565,2057.0,0.0,0.0,0.0,Isaiah Upton Buchanan,IUB0565,44,39,35,22,30,0.16125502675588144,0
IUY0279,3030.0,0.0,0.0,0.0,Igor Ulric Yang,IUY0279,38,38,17,21,29,0.16286781347589407,0
IWM0816,3013.0,0.0,0.0,0.0,Ira Wyatt Moss,IWM0816,35,42,50,44,28,0.07995262689991817,0
IWS0585,0.0,0.0,689.0,0.0,Illiana Wynter Simmons,IWS0585,20,22,49,23,28,0.12919981330862407,0
IYB0918,3024.0,0.0,0.0,0.0,Illana Yvette Bradshaw,IYB0918,17,21,42,14,30,0.09871022621252129,0
IYF0269,0.0,0.0,690.0,0.0,Iris Yeo Frye,IYF0269,33,22,33,21,30,0.18107475951104973,0
JAD0609,4968.0,0.0,0.0,0.0,Jana Amanda Dorsey,JAD0609,18,23,26,36,33,0.08028281867567072,0
